t_s,rss_bytes
1422.0,2671218688
1424.0,2671263744
1426.0,2671288320
1428.0,2671292416
1430.0,2671415296
1432.0,2671415296
1434.0,2671415296
1436.0,2671415296
1438.0,2671415296
1440.0,2671415296
1442.0,2671415296
1444.0,2671521792
1446.0,2671570944
1448.0,2671570944
1450.0,2671570944
1452.0,2671570944
1454.0,2671570944
1456.0,2671636480
1458.0,2671751168
1460.0,2671751168
1462.0,2671751168
1464.0,2671775744
1466.0,2671775744
1468.0,2672328704
1470.0,2672328704
1472.0,2672328704
1474.0,2672361472
1476.0,2672361472
1478.0,2672373760
1480.0,2672373760
1482.0,2672373760
1484.0,2672373760
1486.0,2681028608
1488.0,2683908096
1490.0,2684530688
1492.0,2685083648
1494.0,2685083648
1496.0,2685714432
1498.0,2685788160
1500.0,2685911040
1502.0,2686050304
1504.0,2686185472
1506.0,2686185472
1508.0,2686386176
1510.0,2686533632
1512.0,2686668800
1514.0,2585788416
1516.0,2586898432
1518.0,2587381760
1520.0,2587566080
1522.0,2587594752
1524.0,2587598848
1526.0,2587602944
1528.0,2587607040
1530.0,2587660288
1532.0,2587680768
1534.0,2587811840
1536.0,2588114944
1538.0,2588114944
1540.0,2606247936
1542.0,2661638144
1544.0,2665701376
1546.0,2667155456
1548.0,2668548096
1550.0,2668953600
1552.0,2672087040
1554.0,2672087040
1556.0,2722160640
1558.0,2723033088
1560.0,2734485504
1562.0,2735017984
1564.0,2737766400
1566.0,2738855936
1568.0,2754740224
1570.0,2762403840
1572.0,2697203712
1574.0,2755272704
1576.0,2757050368
1578.0,2729914368
1580.0,2756308992
1582.0,2759716864
1584.0,2755682304
1586.0,2716737536
1588.0,2735472640
1590.0,2774962176
1592.0,2885582848
1594.0,2919497728
1596.0,2804285440
1598.0,2873049088
1600.0,3013423104
1602.0,2988400640
1604.0,2920812544
1606.0,2983772160
1608.0,3164475392
1610.0,3046862848
1612.0,3242835968
1614.0,3032219648
1616.0,3253805056
1618.0,3164336128
