arm,team,week,week_start,att_mean,att_lo,att_hi,def_mean,def_lo,def_hi
a1_grw1,alloa-athletic,33,2025-03-10,0.05794598466495002,-0.024749344069537722,0.13161438101502085,0.029694362891056234,-0.04948315298872226,0.11008914972794147
a1_grw1,alloa-athletic,34,2025-03-17,0.06625876178740384,-0.009410379554489388,0.14885620963737026,0.027694110798733358,-0.05831121495180415,0.10443985765215681
a1_grw1,alloa-athletic,35,2025-03-24,0.07036678872069567,0.0016073273296964433,0.148284927672822,0.025720285359519784,-0.05401088048653869,0.12308007482959336
a1_grw1,alloa-athletic,36,2025-03-31,0.07532800991602699,-0.007166366065124257,0.14860215181003125,0.021823331447865982,-0.05876594024891125,0.11448819352753659
a1_grw1,alloa-athletic,37,2025-04-07,0.0903978617612755,0.008657126834502227,0.16958322324079803,0.01249651798604604,-0.07179096903502215,0.10119097007113605
a1_grw1,alloa-athletic,38,2025-04-14,0.10634241383912553,0.015632384903714658,0.18776305587646014,-0.0064224942580316,-0.0911837858868904,0.07655186705307199
a1_grw1,alloa-athletic,39,2025-04-21,0.11644596037509532,0.02872637555912765,0.20842701285834186,-0.022224453244917123,-0.10720777852735387,0.07441255840922105
a1_grw1,alloa-athletic,40,2025-04-28,0.13351822061889035,0.041563839494674015,0.2125047328102681,-0.03543346858323437,-0.12494057572454612,0.05739735476824187
a1_grw1,alloa-athletic,41,2025-05-05,0.1325884325380415,0.033416497833337375,0.2279625199568453,-0.04017532168995205,-0.13082348602286983,0.06306439638156497
a1_grw1,alloa-athletic,42,2025-05-12,0.1353222901728199,0.030437777208007232,0.2471124649011447,-0.0432314454968886,-0.1375228934188233,0.06065065632527252
a1_grw1,alloa-athletic,43,2025-05-19,0.1351206284239359,0.012150622893607263,0.25174979092798616,-0.05068298456871663,-0.1706151336384553,0.06381824372604786
a1_grw1,alloa-athletic,44,2025-05-26,0.13390949389512127,0.008886062708558996,0.2438771307748745,-0.054950720957937,-0.17001708280695024,0.07008686898368591
a1_grw1,alloa-athletic,45,2025-06-02,0.13263842179719776,0.015485671920813354,0.2523391942845298,-0.0620125026317174,-0.17797125565732866,0.06600849578119758
a1_grw1,alloa-athletic,46,2025-06-09,0.13395487014942287,0.016482665915283957,0.24557390506197896,-0.06019272689372003,-0.178264989586234,0.0659033230029032
a1_grw1,alloa-athletic,47,2025-06-16,0.13479080909388252,0.015429890675262884,0.2498762834191168,-0.06387778595430835,-0.19270038776165865,0.0662260739510926
a1_grw1,alloa-athletic,48,2025-06-23,0.13494218108236258,0.022431456767569045,0.24661165222354073,-0.06660800712650526,-0.18704871463026754,0.06019215453080673
a1_grw1,alloa-athletic,49,2025-06-30,0.1334020653400535,0.01963396487896314,0.2539494501773373,-0.07164192849975028,-0.1793342846041523,0.050212997534430565
a1_grw1,alloa-athletic,50,2025-07-07,0.1340022833109072,0.020268546326821214,0.25308531801619644,-0.07379359307071226,-0.17240404333328002,0.05083467229438446
a1_grw1,alloa-athletic,51,2025-07-14,0.13315337983279046,0.024825718883281743,0.24441828568141544,-0.07644078796605065,-0.18765115560523607,0.039241042203242336
a1_grw1,alloa-athletic,52,2025-07-21,0.12917916177057243,0.03564510596469267,0.2303458119488024,-0.07800255503307182,-0.18591582471268503,0.03733971434625206
a1_grw1,alloa-athletic,53,2025-07-28,0.12834950769972486,0.03486810187993323,0.2361890669551589,-0.08066564965973365,-0.17455284882058877,0.015162743345945567
a1_grw1,alloa-athletic,54,2025-08-04,0.12471068605989849,0.01433749124138611,0.2206720675320762,-0.07490996837001163,-0.16810553665627553,0.024552068882919983
a1_grw1,alloa-athletic,55,2025-08-11,0.11395940634441244,0.02513575844047415,0.21164003464184655,-0.06620330566046062,-0.15361935854584385,0.042547591389098485
a1_grw1,alloa-athletic,56,2025-08-18,0.10179875651145517,0.008889141567032174,0.19188530229344286,-0.058436575251670494,-0.14877750574151574,0.04796136355741503
a1_grw1,alloa-athletic,57,2025-08-25,0.10065007945822452,0.017675761755365595,0.1893197191574535,-0.05753471547835845,-0.14108060479114382,0.048600368212855447
a1_grw1,alloa-athletic,58,2025-09-01,0.10229778582449202,0.010550784076670252,0.19642936337059327,-0.0661591821059057,-0.1573349212084517,0.029401193744553633
a1_grw1,alloa-athletic,59,2025-09-08,0.10272850071779951,0.019615334595126405,0.19439704602549684,-0.07375321449385007,-0.1657467773610232,0.0210074828789851
a1_grw1,alloa-athletic,60,2025-09-15,0.10405438572785516,0.01801005165439883,0.1937795327319681,-0.0807923570386619,-0.1635661018665052,0.013275344914331752
a1_grw1,alloa-athletic,61,2025-09-22,0.10787585307180374,0.03045945846357676,0.1970653479112457,-0.08233415311219643,-0.16470268748144945,0.0033505066924888775
a1_grw1,alloa-athletic,62,2025-09-29,0.1104875051010136,0.026555468269826413,0.20310774569727497,-0.08863048817376719,-0.17019984591612408,-0.002035069427197822
a1_grw1,alloa-athletic,63,2025-10-06,0.11365374403739675,0.03254806522217985,0.19782950952131653,-0.10017773457081254,-0.18281766465886728,-0.00710403572074873
a1_grw1,alloa-athletic,64,2025-10-13,0.10998053899482775,0.02414861468800776,0.20311500151446812,-0.10273890926267885,-0.1893263787451102,-0.013274688236362414
a1_grw1,alloa-athletic,65,2025-10-20,0.10392793154957293,0.01933510354298697,0.1965266093782131,-0.11096553820351003,-0.1936943826148564,-0.016542917625770103
a1_grw1,alloa-athletic,66,2025-10-27,0.10405737898284094,0.014782753338599816,0.18849465033664425,-0.11927220581170625,-0.2023787991857202,-0.027947928983749586
a1_grw1,alloa-athletic,67,2025-11-03,0.10782056812789921,0.007673680656481057,0.18393758596044193,-0.1335171221512303,-0.2208786253981598,-0.04014667091086109
a1_grw1,alloa-athletic,68,2025-11-10,0.11046233870918282,0.017746044026715438,0.20195179696618887,-0.14288641392075616,-0.24588259833850312,-0.038229395955081055
a1_grw1,alloa-athletic,69,2025-11-17,0.11183730931097945,0.02599643763356006,0.20424148480634075,-0.15352560708979182,-0.24493018976478995,-0.05015957703966933
a1_grw1,alloa-athletic,70,2025-11-24,0.11131236144804546,0.02688803899209624,0.19393128608661714,-0.167757247563957,-0.26864765873830787,-0.06119118819761859
a1_grw1,alloa-athletic,71,2025-12-01,0.11683061713680275,0.030817264566174316,0.1987657860861637,-0.18658474502935773,-0.27830273332264777,-0.07533901544246667
a1_grw1,alloa-athletic,72,2025-12-08,0.12697929912615746,0.04887578122099001,0.21149660919277755,-0.1944571073508301,-0.2834799546327306,-0.09338815449703375
a1_grw1,alloa-athletic,73,2025-12-15,0.1329957779534135,0.047666373543090855,0.22035513788899946,-0.19451731228691022,-0.27873493253168624,-0.09061952540760579
a1_grw1,alloa-athletic,74,2025-12-22,0.1311842905756429,0.05160988635068438,0.2245802737564075,-0.19108958201910842,-0.27801449331544137,-0.09029480885951822
a1_grw1,alloa-athletic,75,2025-12-29,0.13406862857423035,0.04908186868623027,0.21148238498217548,-0.18890825141260137,-0.274156188459267,-0.10346348806442214
a1_grw1,alloa-athletic,76,2026-01-05,0.13146729025632786,0.0392682959952371,0.21077730755202176,-0.17781912171356587,-0.26288484992549976,-0.0948358251134305
a1_grw1,alloa-athletic,77,2026-01-12,0.12920508717917814,0.04422686264448782,0.21356423379721945,-0.17205140014963682,-0.2564769788532281,-0.08230638458420365
a1_grw1,alloa-athletic,78,2026-01-19,0.12654730115514956,0.049141416420885015,0.2189382170886892,-0.16481924286052738,-0.24821435369874748,-0.07503255634808471
a1_grw1,alloa-athletic,79,2026-01-26,0.12599258575333536,0.04120476239833436,0.21614944250399237,-0.15177926532421582,-0.24630808021739897,-0.06324179217255224
a1_grw1,alloa-athletic,80,2026-02-02,0.1180899715606028,0.029843152206745507,0.2108480299498206,-0.13548353757643083,-0.23573379761125707,-0.034343190078217324
a1_grw1,alloa-athletic,81,2026-02-09,0.11200012805571001,0.019750979895846493,0.20517326059300958,-0.11394194159347336,-0.2159419236078359,-0.01942486714514112
a1_grw1,alloa-athletic,82,2026-02-16,0.10835848004451991,0.01632908722781397,0.19244625496995943,-0.09625450868661421,-0.19526804530750164,-0.004369957998822469
a1_grw1,alloa-athletic,83,2026-02-23,0.11844769579530658,0.03970000629215072,0.2008336580824344,-0.09991973691130086,-0.20369957690594817,-0.010759246103642706
a1_grw1,alloa-athletic,84,2026-03-02,0.12574789241803278,0.04611387500248795,0.21129238567077402,-0.09700589194832811,-0.20158476448944065,0.0077478214790858155
a1_grw1,alloa-athletic,85,2026-03-09,0.13163442844434337,0.03880957740215041,0.22126498515358628,-0.09758274378262717,-0.19234469491326964,-0.000413147665900862
a1_grw1,alloa-athletic,86,2026-03-16,0.13571006577932074,0.04095218100931467,0.2295076507149997,-0.10306416520632579,-0.2091250468512342,0.005199489646446093
a1_grw1,alloa-athletic,87,2026-03-23,0.14494049361413308,0.05212694897636947,0.23838341487734138,-0.10852803651878538,-0.21665841476559666,0.0009913238260899646
a1_grw1,alloa-athletic,88,2026-03-30,0.15118494003206745,0.05670227102883829,0.249616124074189,-0.11259513341556766,-0.23386516156010845,-0.004043314446567316
a1_grw1,alloa-athletic,89,2026-04-06,0.14609268205480158,0.042151830621946954,0.26014161521093376,-0.12286789289831244,-0.23919258361589377,0.0020621548416068134
a1_grw1,alloa-athletic,90,2026-04-13,0.14685646860687193,0.04385702456827305,0.2638235880496836,-0.12016663203897013,-0.2452250954567003,0.003015889593932809
a1_grw1,alloa-athletic,91,2026-04-20,0.14993104183212883,0.015210996921433637,0.27592418578525385,-0.12130219465707358,-0.24897717611593015,-0.0005168091261834992
a1_grw1,annan-athletic,1,2024-07-29,0.09085953950579363,-0.004557779668476244,0.19582768616531987,0.006264647150102907,-0.10117476126621755,0.099830031013564
a1_grw1,annan-athletic,2,2024-08-05,0.09018620428408138,0.004039921123302765,0.17999434684439586,-0.0006025999991751962,-0.08540236745703804,0.08724609248894546
a1_grw1,annan-athletic,3,2024-08-12,0.08777518045370161,-0.0019697208636532877,0.18065152829952352,-0.004616930233520578,-0.08699427757443914,0.0716426837582525
a1_grw1,annan-athletic,4,2024-08-19,0.07296022282944353,-0.011608979455690603,0.1582269103404285,-0.0011063705307268578,-0.08864030737784472,0.080087456146909
a1_grw1,annan-athletic,5,2024-08-26,0.05911822029071854,-0.038953924251333906,0.14828466291376727,0.0032089510568800474,-0.0938319982219555,0.09255023592152191
a1_grw1,annan-athletic,6,2024-09-02,0.05272137814645352,-0.04318373646912937,0.1367139405374547,0.016954682286810515,-0.0751870505013578,0.09982435244570084
a1_grw1,annan-athletic,7,2024-09-09,0.046723200100520314,-0.04979297715514229,0.14119071900634372,0.030286588232703547,-0.06383735776077303,0.11737690838589465
a1_grw1,annan-athletic,8,2024-09-16,0.037856448220788895,-0.063665610932247,0.12273519680384389,0.04217886145520743,-0.05338469522886534,0.13192506417369274
a1_grw1,annan-athletic,9,2024-09-23,0.023688160558786565,-0.07212154177094984,0.1052904909274667,0.055200498728279444,-0.04818073203222421,0.1432940002981431
a1_grw1,annan-athletic,10,2024-09-30,0.010273692081766093,-0.07731589836397945,0.09007917135807599,0.06719310464349648,-0.03444499654257364,0.1596109805463212
a1_grw1,annan-athletic,11,2024-10-07,-0.0023093607661124394,-0.09149492006770893,0.09251093531770979,0.07738945529097356,-0.023499796966217307,0.1671185939070729
a1_grw1,annan-athletic,12,2024-10-14,-0.015813390354116625,-0.10442898599279801,0.0760253137413843,0.08700362037547739,-0.006133073794699601,0.17889919964709994
a1_grw1,annan-athletic,13,2024-10-21,-0.022367015201855266,-0.11118577994839272,0.05300261693753275,0.09533504334982087,0.016424234480561642,0.18647098772806436
a1_grw1,annan-athletic,14,2024-10-28,-0.026848227066633843,-0.11424292740769852,0.06657417771399154,0.10147309064747546,0.012302545736665853,0.18824521549520284
a1_grw1,annan-athletic,15,2024-11-04,-0.035081114148753555,-0.13339370175975127,0.056621705132489354,0.10350592324151187,0.0176544970076031,0.18401098356635404
a1_grw1,annan-athletic,16,2024-11-11,-0.04216520484759716,-0.13018134692234617,0.04982652448020644,0.09648578549397092,0.008987830693088297,0.1903829702116557
a1_grw1,annan-athletic,17,2024-11-18,-0.03692863552506401,-0.1281551635442302,0.05761537058818639,0.08888024536189448,0.004288693027267436,0.1743450410056649
a1_grw1,annan-athletic,18,2024-11-25,-0.03580428570421471,-0.12939887172214506,0.052457526208575515,0.08902612943701803,0.005184079629352239,0.17012973446115728
a1_grw1,annan-athletic,19,2024-12-02,-0.03042593531064554,-0.12234204786204997,0.054722731370763104,0.08562001003214238,-0.006017020608879741,0.1752495307320344
a1_grw1,annan-athletic,20,2024-12-09,-0.03945539428595767,-0.11383382056844701,0.04975924451599082,0.08043261043303776,-0.0026687249026770467,0.16718445817584796
a1_grw1,annan-athletic,21,2024-12-16,-0.04471848329064836,-0.12855687392153647,0.041036851627379065,0.08785841580776121,-0.0023085901071146957,0.17528773640453343
a1_grw1,annan-athletic,22,2024-12-23,-0.051208086395282126,-0.12840664473333063,0.031805100625832305,0.09649781469231543,0.004256549975307119,0.18969273835242853
a1_grw1,annan-athletic,23,2024-12-30,-0.06198020070608024,-0.1427797910030852,0.025713523418269244,0.09954639962349375,-0.0033872863893437215,0.195184646210449
a1_grw1,annan-athletic,24,2025-01-06,-0.07168604545394974,-0.15912549548088242,0.00803142067466901,0.09897050180613311,-0.0021281591593550987,0.19463341731554312
a1_grw1,annan-athletic,25,2025-01-13,-0.08435218583572332,-0.16952583231427754,0.004309475576968369,0.10440505579216547,0.01284076637707687,0.1903862430919123
a1_grw1,annan-athletic,26,2025-01-20,-0.08918497249288317,-0.1735010315127806,-0.007219223579054247,0.10123977559794112,0.0011752551937910679,0.1938384617669259
a1_grw1,annan-athletic,27,2025-01-27,-0.08822005215792254,-0.16991147528712217,-0.010665698184295462,0.10462356771895387,0.025434877388090842,0.185528178631164
a1_grw1,annan-athletic,28,2025-02-03,-0.08059122272810092,-0.16610408122107442,0.0005131405389385605,0.09715001186462795,0.011619897230263703,0.19224960056963455
a1_grw1,annan-athletic,29,2025-02-10,-0.08092368157702504,-0.1652405343241904,0.0005614383131400686,0.09947126318906642,0.02057072792549082,0.18525921048629862
a1_grw1,annan-athletic,30,2025-02-17,-0.07786632419385085,-0.1714088844455016,-0.0005305999149151275,0.10397254324123038,0.021315704012535523,0.19273193904919178
a1_grw1,annan-athletic,31,2025-02-24,-0.07400568385507389,-0.16313983312771574,0.008691255782893682,0.11695645172183132,0.03630077752561612,0.21447942744274326
a1_grw1,annan-athletic,32,2025-03-03,-0.07671615102072708,-0.16395130042264738,0.008581925225295339,0.13663783621571654,0.06549684976021292,0.2318756360907812
a1_grw1,annan-athletic,33,2025-03-10,-0.07421249307016307,-0.1620089092703906,0.008554699271271515,0.1419324740397431,0.057291677871916115,0.24107400556831085
a1_grw1,annan-athletic,34,2025-03-17,-0.0754167810791762,-0.15893214904998076,0.0073796913952592705,0.14217245186008076,0.05162032664157148,0.23335390124489253
a1_grw1,annan-athletic,35,2025-03-24,-0.07276090143090172,-0.1614465751695753,0.007356486832988222,0.14409100120829765,0.05225883552619551,0.22984015525501053
a1_grw1,annan-athletic,36,2025-03-31,-0.07160834644881305,-0.14987313474503064,0.012551118545060528,0.1389323771533206,0.048314546893771966,0.22665523210745395
a1_grw1,annan-athletic,37,2025-04-07,-0.06785960891578567,-0.1454369810890894,0.010286905846792165,0.12612167440665772,0.03650241257244995,0.21304771566205263
a1_grw1,annan-athletic,38,2025-04-14,-0.07039501699599592,-0.15938187242286905,0.005181874530748304,0.1171252987997336,0.02696228992914705,0.20846114374323915
a1_grw1,annan-athletic,39,2025-04-21,-0.08368178393557385,-0.17015851853137406,-0.00656498691699145,0.12505189987364346,0.029109236587891746,0.21097572923647065
a1_grw1,annan-athletic,40,2025-04-28,-0.07819241059857479,-0.1653312546982681,0.0070309310929086745,0.13189297505925027,0.036190238419008494,0.22387428588415792
a1_grw1,annan-athletic,41,2025-05-05,-0.07481490003758619,-0.17296739178143927,0.014754597570443641,0.14003313331657413,0.032175507894323226,0.23269062312663574
a1_grw1,annan-athletic,42,2025-05-12,-0.07464733835232548,-0.18465844431613573,0.01487115190888058,0.14482563508511526,0.03693369450871167,0.23554409936234083
a1_grw1,annan-athletic,43,2025-05-19,-0.07520621315638419,-0.19053455439873793,0.029654494018603206,0.1517849682934854,0.0376849652803977,0.2488203559063554
a1_grw1,annan-athletic,44,2025-05-26,-0.07352798021533773,-0.2026586792192333,0.04098400615916532,0.15995404703817712,0.05426128935457761,0.27044971828961367
a1_grw1,annan-athletic,45,2025-06-02,-0.07608210447334965,-0.20402842406675692,0.027775045713438206,0.16661478400940116,0.054459554553772625,0.2792993736838581
a1_grw1,annan-athletic,46,2025-06-09,-0.07392649346029817,-0.19417255411490916,0.04386562773463155,0.17047679177855607,0.06089446123557609,0.2750412941876915
a1_grw1,annan-athletic,47,2025-06-16,-0.07599425732230468,-0.2002480431692921,0.04200223830381821,0.17504517215615642,0.061919063907084126,0.273538189232804
a1_grw1,annan-athletic,48,2025-06-23,-0.07638359425638329,-0.192885023525165,0.031195132259618882,0.18282910771416186,0.07962070293237852,0.28992474419982295
a1_grw1,annan-athletic,49,2025-06-30,-0.07635001707734206,-0.18555955911609232,0.026291461921899052,0.1867314186986949,0.08047639350967618,0.29525192311170995
a1_grw1,annan-athletic,50,2025-07-07,-0.07925685187764424,-0.18593614002898287,0.018510355811356266,0.19548414817247395,0.10102889440849738,0.30190720796555914
a1_grw1,annan-athletic,51,2025-07-14,-0.07679169194318738,-0.18077076322814223,0.021982393661923547,0.20514003533263733,0.09961133088248968,0.3095137587432903
a1_grw1,annan-athletic,52,2025-07-21,-0.0748865732767269,-0.17685810871269206,0.009336481849885331,0.21376503069182234,0.11485479566651884,0.30590230576777244
a1_grw1,annan-athletic,53,2025-07-28,-0.07295662403525753,-0.16102167605397677,0.018171367168476234,0.22349322395362528,0.12547489951052185,0.31169454515493666
a1_grw1,annan-athletic,54,2025-08-04,-0.07233138667167777,-0.15479802693549047,0.01672858906716127,0.22705460894175838,0.13577218643672276,0.32005207302767547
a1_grw1,annan-athletic,55,2025-08-11,-0.07380833778466826,-0.15846777403357934,0.024565958732246995,0.2272709059806383,0.13959641280309842,0.31992579399384785
a1_grw1,annan-athletic,56,2025-08-18,-0.07663638908593176,-0.1632189436603831,0.012777596343452482,0.23321376256081494,0.14764720759156347,0.315383822006797
a1_grw1,annan-athletic,57,2025-08-25,-0.08672702347627854,-0.16677813776203904,0.002213840694647107,0.23341818898544198,0.14336411590043652,0.3291311557504331
a1_grw1,annan-athletic,58,2025-09-01,-0.0938511805000123,-0.18049250672529774,-0.010116883402111749,0.23975731897098515,0.14216941418017826,0.3266760696124266
a1_grw1,annan-athletic,59,2025-09-08,-0.1007586078886871,-0.18085301052348116,-0.014192548884052433,0.24601977334613334,0.14983898323364292,0.3410323621531645
a1_grw1,annan-athletic,60,2025-09-15,-0.10772739736488755,-0.19939609428787075,-0.032535096192813195,0.244701402238627,0.14827036080501715,0.33546154363935177
a1_grw1,annan-athletic,61,2025-09-22,-0.11038019049797898,-0.20327050758945767,-0.029597954754043285,0.23240547277438078,0.14022967478514856,0.32330667555248704
a1_grw1,annan-athletic,62,2025-09-29,-0.10641522994050293,-0.19219214516645464,-0.02119567455247948,0.22556746614535206,0.13418059418035774,0.3099671324510097
a1_grw1,annan-athletic,63,2025-10-06,-0.0993397816248554,-0.17819620003393077,-0.009651060755450773,0.2178585373538956,0.12640137203949464,0.30431664493658417
a1_grw1,annan-athletic,64,2025-10-13,-0.09792943539735971,-0.17623848388418206,0.0002498447983652229,0.21282143651864296,0.12342094197324395,0.31509341084128034
a1_grw1,annan-athletic,65,2025-10-20,-0.09207491319789829,-0.17947463724294846,0.006859053788454217,0.20234819276965965,0.10553448883594115,0.30417285579534203
a1_grw1,annan-athletic,66,2025-10-27,-0.08550711560987934,-0.16683574835821424,0.014346910906353007,0.18974329507721563,0.10002921710564908,0.27766412789863565
a1_grw1,annan-athletic,67,2025-11-03,-0.07611514566170915,-0.16438675738527003,0.028513228736044924,0.18665356245634193,0.09169058340880934,0.2749020522473571
a1_grw1,annan-athletic,68,2025-11-10,-0.07193907369757672,-0.15555559753219494,0.01374549665912532,0.18134773362713807,0.08648293793464946,0.27572395917105313
a1_grw1,annan-athletic,69,2025-11-17,-0.06640158513044633,-0.15518479113397876,0.029198848132240454,0.17467615375082807,0.0836994413189341,0.26339509651704957
a1_grw1,annan-athletic,70,2025-11-24,-0.0624655552657001,-0.1608645675359105,0.029709828393868227,0.1677747196921297,0.0859569042982403,0.2626302890613097
a1_grw1,annan-athletic,71,2025-12-01,-0.05935714156635351,-0.16478757991692566,0.0371553697121651,0.16549579642725082,0.06639034761829446,0.25796091613477384
a1_grw1,annan-athletic,72,2025-12-08,-0.049769044261782004,-0.15158406223701149,0.04648983768584981,0.15903068582493796,0.06599821089910443,0.2395608606919601
a1_grw1,annan-athletic,73,2025-12-15,-0.046126677266001684,-0.14056218656425595,0.04814878105243894,0.15581874123361686,0.07056473705565286,0.24307576151275545
a1_grw1,annan-athletic,74,2025-12-22,-0.03918098813262894,-0.13206757528953458,0.06032502032269659,0.15460297921185295,0.06195273541170047,0.24690085887122137
a1_grw1,annan-athletic,75,2025-12-29,-0.030205605783881,-0.12595478592418655,0.06973780368038118,0.14521541790854348,0.03967930388475543,0.24045407051457268
a1_grw1,annan-athletic,76,2026-01-05,-0.019654646125755657,-0.1144214902735066,0.0793038788841997,0.13885403628560025,0.034273825118943016,0.23765140293989823
a1_grw1,annan-athletic,77,2026-01-12,-0.012693461522321656,-0.10526960132149467,0.07979626142930785,0.13436391689684726,0.04512116572128297,0.2372405380600922
a1_grw1,annan-athletic,78,2026-01-19,-0.003506733895616606,-0.09275108451560247,0.08769484564257093,0.12392293122705449,0.039107834525588116,0.21611380080682668
a1_grw1,annan-athletic,79,2026-01-26,-0.007790762138535956,-0.09626393614519996,0.08972333916898619,0.12231311422666784,0.02656338736376769,0.21293672624721996
a1_grw1,annan-athletic,80,2026-02-02,-0.01654129079771509,-0.1001954926175998,0.0785302331139243,0.12150259485894932,0.035762392161629915,0.20814086165065154
a1_grw1,annan-athletic,81,2026-02-09,-0.0188181108588846,-0.10623800403254682,0.06408893419125271,0.12244229970233007,0.03621716346959276,0.20766814416239776
a1_grw1,annan-athletic,82,2026-02-16,-0.028011035674680156,-0.12126750800259292,0.05293363058191562,0.1264361208362397,0.03372629692334549,0.21040788836433796
